player_id,player_name,season,team,age,games,targets,team_targets,target_share,fantasy_points_ppr,fantasy_ppg,positional_finish,target_share_bucket
00-0033536,Mike Williams,2023,LAC,29.0,3.0,26,614,0.04234527687296417,50.2,16.733333333333334,112.0,<10%
00-0037257,David Bell,2023,CLE,23.0,9.0,23,597,0.038525963149078725,48.7,5.411111111111111,113.0,<10%
00-0034983,Hunter Renfrow,2023,LV,28.0,14.0,37,531,0.0696798493408663,48.5,3.4642857142857144,114.0,<10%
00-0035406,Lil'Jordan Humphrey,2023,DEN,25.0,11.0,19,477,0.039832285115303984,47.2,4.290909090909091,115.0,<10%
00-0032543,Alex Erickson,2023,LAC,31.0,8.0,29,614,0.04723127035830619,45.2,5.65,116.0,<10%
00-0038979,Cedric Tillman,2023,CLE,23.0,11.0,44,597,0.07370184254606366,44.2,4.0181818181818185,117.0,<10%
00-0033555,Mack Hollins,2023,ATL,30.0,12.0,30,508,0.05905511811023622,43.1,3.591666666666667,118.0,<10%
00-0035215,Deonte Harty,2023,BUF,26.0,16.0,21,545,0.03853211009174312,42.0,2.625,119.0,<10%
00-0036415,Van Jefferson,2023,ATL/LA,27.0,14.0,43,1063,0.04045155221072436,41.300000000000004,2.95,120.0,<10%
00-0033572,Jamal Agnew,2023,JAX,28.0,11.0,21,607,0.03459637561779242,40.3,3.6636363636363636,121.0,<10%
00-0037742,Treylon Burks,2023,TEN,23.0,9.0,30,478,0.06276150627615062,39.9,4.433333333333334,122.0,<10%
00-0038606,Parker Washington,2023,JAX,21.0,8.0,21,607,0.03459637561779242,39.2,4.9,123.0,<10%
00-0035298,Scott Miller,2023,ATL,26.0,11.0,16,508,0.031496062992125984,39.1,3.5545454545454547,124.0,<10%
00-0035208,Olamide Zaccheaus,2023,PHI,26.0,11.0,20,525,0.0380952380952381,38.4,3.4909090909090907,125.0,<10%
00-0031941,Jamison Crowder,2023,WAS,30.0,16.0,20,601,0.033277870216306155,37.9,2.36875,126.0,<10%
00-0038573,Derius Davis,2023,LAC,23.0,17.0,17,614,0.02768729641693811,37.7,2.2176470588235295,127.0,<10%
00-0034854,KhaDarel Hodge,2023,ATL,28.0,14.0,23,508,0.045275590551181105,37.2,2.6571428571428575,128.0,<10%
00-0027944,Julio Jones,2023,PHI,34.0,8.0,19,525,0.03619047619047619,36.4,4.55,129.0,<10%
00-0038941,Tyler Scott,2023,CHI,22.0,13.0,32,477,0.06708595387840671,35.9,2.7615384615384615,130.0,<10%
00-0036271,Quez Watkins,2023,PHI,25.0,5.0,21,525,0.04,35.2,7.040000000000001,131.0,<10%
00-0036626,Dyami Brown,2023,WAS,24.0,16.0,23,601,0.03826955074875208,34.96,2.185,132.0,<10%
00-0037487,Deven Thompkins,2023,TB,24.0,17.0,25,550,0.045454545454545456,34.9,2.052941176470588,133.0,<10%
00-0038465,Malik Heath,2023,GB,23.0,12.0,24,561,0.0427807486631016,33.5,2.7916666666666665,134.0,<10%
00-0037273,Kyle Philips,2023,TEN,24.0,8.0,22,478,0.04602510460251046,33.1,4.1375,135.0,<10%
00-0036955,Terrace Marshall Jr.,2023,CAR,23.0,8.0,33,534,0.06179775280898876,32.9,4.1125,136.0,<10%
00-0036635,Ihmir Smith-Marsette,2023,CAR,24.0,17.0,10,534,0.018726591760299626,32.5,1.911764705882353,137.0,<10%
00-0037614,John Metchie III,2023,HOU,23.0,14.0,30,566,0.053003533568904596,32.2,2.3000000000000003,138.0,<10%
00-0038647,Ronnie Bell,2023,SF,23.0,13.0,13,471,0.027600849256900213,30.8,2.3692307692307693,139.0,<10%
00-0035639,Parris Campbell,2023,NYG,26.0,10.0,27,485,0.05567010309278351,30.400000000000002,3.04,140.0,<10%
00-0034297,Byron Pringle,2023,WAS,30.0,13.0,22,601,0.036605657237936774,30.1,2.3153846153846156,141.0,<10%
00-0036233,Donovan Peoples-Jones,2023,CLE/DET,24.0,14.0,25,1171,0.02134927412467976,28.500000000000004,2.035714285714286,142.0,<10%
00-0034407,Ray-Ray McCloud,2023,SF,27.0,12.0,15,471,0.03184713375796178,28.5,2.375,143.0,<10%
00-0036387,Jalen Reagor,2023,NE,24.0,9.0,23,541,0.04251386321626617,28.5,3.1666666666666665,144.0,<10%
00-0035140,Mecole Hardman,2023,KC/NYJ,25.0,7.0,24,1162,0.020654044750430294,27.700000000000003,3.9571428571428577,145.0,<10%
00-0038104,Tyquan Thornton,2023,NE,23.0,9.0,23,541,0.04251386321626617,27.200000000000003,3.0222222222222226,146.0,<10%
00-0034054,River Cracraft,2023,MIA,29.0,6.0,12,549,0.02185792349726776,27.1,4.516666666666667,147.0,<10%
00-0034487,Trent Sherfield,2023,BUF,27.0,11.0,22,545,0.04036697247706422,25.6,2.3272727272727276,148.0,<10%
00-0035414,Jalen Guyton,2023,LAC,26.0,7.0,21,614,0.03420195439739414,24.9,3.557142857142857,149.0,<10%
00-0032688,Robbie Chosen,2023,MIA,30.0,6.0,6,549,0.01092896174863388,22.6,3.766666666666667,150.0,<10%
00-0036364,Lynn Bowden,2023,NO,26.0,8.0,16,579,0.027633851468048358,22.5,2.8125,151.0,<10%
00-0032385,Sterling Shepard,2023,NYG,30.0,10.0,22,485,0.04536082474226804,22.3,2.23,152.0,<10%
00-0038618,Xavier Hutchinson,2023,HOU,23.0,12.0,19,566,0.03356890459363958,21.9,1.825,153.0,<10%
00-0036326,Chase Claypool,2023,CHI/MIA,25.0,11.0,21,1026,0.02046783625730994,21.7,1.9727272727272727,154.0,<10%
00-0036268,Laviska Shenault Jr.,2023,CAR,25.0,8.0,10,534,0.018726591760299626,21.5,2.6875,155.0,<10%
00-0036862,Ben Skowronek,2023,LA,26.0,13.0,12,555,0.021621621621621623,21.5,1.6538461538461537,156.0,<10%
00-0034286,Richie James,2023,KC,28.0,9.0,14,599,0.02337228714524207,21.400000000000002,2.377777777777778,157.0,<10%
00-0038576,Charlie Jones,2023,CIN,25.0,11.0,9,592,0.015202702702702704,20.7,1.8818181818181818,158.0,<10%
00-0033466,Isaiah McKenzie,2023,IND,28.0,13.0,14,546,0.02564102564102564,20.6,1.5846153846153848,159.0,<10%
00-0033589,David Moore,2023,TB,28.0,6.0,7,550,0.012727272727272728,20.4,3.4,160.0,<10%
00-0036497,Tim Jones,2023,JAX,25.0,10.0,18,607,0.029654036243822075,19.3,1.9300000000000002,161.0,<10%
00-0037098,Samori Toure,2023,GB,25.0,8.0,18,561,0.03208556149732621,17.8,2.225,162.0,<10%
00-0028002,Randall Cobb,2023,NYJ,33.0,9.0,17,563,0.03019538188277087,16.9,1.8777777777777775,163.0,<10%
00-0038492,Jason Brownlee,2023,NYJ,24.0,4.0,8,563,0.014209591474245116,16.6,4.15,164.0,<10%
00-0034317,Keith Kirkwood,2023,NO,29.0,7.0,9,579,0.015544041450777202,14.700000000000001,2.1,165.0,<10%
00-0035045,D.J. Montgomery,2023,IND,27.0,2.0,8,546,0.014652014652014652,14.600000000000001,7.300000000000001,166.0,<10%
00-0030068,Marquise Goodwin,2023,CLE,33.0,10.0,13,597,0.021775544388609715,14.0,1.4,167.0,<10%
00-0038640,Jalen Brooks,2023,DAL,23.0,3.0,6,605,0.009917355371900827,12.4,4.133333333333334,168.0,<10%
00-0037216,Justyn Ross,2023,KC,24.0,6.0,11,599,0.018363939899833055,11.3,1.8833333333333335,169.0,<10%
00-0034279,Equanimeous St. Brown,2023,CHI,27.0,5.0,6,477,0.012578616352201259,11.2,2.2399999999999998,170.0,<10%
00-0038821,Rakim Jarrett,2023,TB,22.0,7.0,9,550,0.016363636363636365,10.0,1.4285714285714286,171.0,<10%
00-0032128,Chris Conley,2023,SF,31.0,1.0,6,471,0.012738853503184714,9.9,9.9,172.0,<10%
00-0032200,Ty Montgomery,2023,NE,30.0,11.0,12,541,0.022181146025878003,9.9,0.9,173.0,<10%
00-0031763,DeAndre Carter,2023,LV,30.0,17.0,7,531,0.013182674199623353,9.7,0.5705882352941176,174.0,<10%
00-0035120,Keelan Doss,2023,LAC,27.0,2.0,13,614,0.021172638436482084,9.3,4.65,175.0,<10%
00-0036427,Tyler Johnson,2023,LA,25.0,1.0,3,555,0.005405405405405406,8.8,8.8,176.0,<10%
00-0037132,Britain Covey,2023,PHI,26.0,15.0,6,525,0.011428571428571429,8.2,0.5466666666666666,177.0,<10%
00-0036630,Tylan Wallace,2023,BAL,24.0,6.0,2,476,0.004201680672268907,8.1,1.3499999999999999,178.0,<10%
00-0036646,Simi Fehoko,2023,LAC,26.0,2.0,2,614,0.003257328990228013,7.9,3.95,179.0,<10%
00-0036331,Devin Duvernay,2023,BAL,26.0,13.0,9,476,0.018907563025210083,7.3,0.5615384615384615,180.0,<10%
00-0036841,Austin Trammell,2023,LA,25.0,15.0,7,555,0.012612612612612612,6.8999999999999995,0.45999999999999996,181.0,<10%
00-0038667,Elijah Cooks,2023,JAX,25.0,4.0,4,607,0.006589785831960461,6.8,1.7,182.0,<10%
00-0029293,Marvin Jones,2023,DET,33.0,4.0,10,574,0.017421602787456445,6.5,1.625,183.0,<10%
00-0033251,Zach Pascal,2023,ARI,29.0,10.0,15,540,0.027777777777777776,5.9,0.5900000000000001,184.0,<10%
00-0037291,Jalen Nailor,2023,MIN,24.0,3.0,6,606,0.009900990099009901,5.9,1.9666666666666668,185.0,<10%
00-0034928,Steven Sims,2023,HOU,26.0,3.0,3,566,0.00530035335689046,5.6,1.8666666666666665,186.0,<10%
00-0036482,Mike Strachan,2023,CAR,26.0,2.0,3,534,0.0056179775280898875,5.5,2.75,187.0,<10%
00-0035645,Gunner Olszewski,2023,NYG/PIT,27.0,12.0,1,969,0.0010319917440660474,5.0,0.4166666666666667,188.0,<10%
00-0035934,Trishton Jackson,2023,MIN,25.0,2.0,4,606,0.006600660066006601,4.9,2.45,189.0,<10%
00-0035703,Miles Boykin,2023,PIT,27.0,8.0,4,484,0.008264462809917356,4.7,0.5875,190.0,<10%
00-0038608,Kayshon Boutte,2023,NE,21.0,3.0,7,541,0.012939001848428836,3.9000000000000004,1.3,191.0,<10%
00-0030663,Willie Snead,2023,SF,31.0,2.0,3,471,0.006369426751592357,3.4,1.7,192.0,<10%
00-0035480,Malik Taylor,2023,NYJ,28.0,2.0,4,563,0.007104795737122558,3.3,1.65,193.0,<10%
00-0032951,Laquon Treadwell,2023,BAL,28.0,3.0,3,476,0.0063025210084033615,2.6,0.8666666666666667,194.0,<10%
00-0038092,Erik Ezukanma,2023,MIA,23.0,2.0,1,549,0.0018214936247723133,2.2,1.1,195.0,<10%
00-0036254,Collin Johnson,2023,CHI,26.0,1.0,1,477,0.0020964360587002098,2.1,2.1,196.0,<10%
00-0035164,Cody Thompson,2023,SEA,27.0,2.0,1,547,0.0018281535648994515,2.0,1.0,197.0,<10%
00-0036176,Mason Kinsey,2023,TEN,25.0,6.0,1,478,0.0020920502092050207,1.6,0.26666666666666666,198.0,<10%
00-0038632,Colton Dowell,2023,TEN,24.0,4.0,2,478,0.0041841004184100415,1.3,0.325,199.0,<10%
00-0037420,Kwamie Lassiter II,2023,CIN,25.0,1.0,1,592,0.0016891891891891893,1.2,1.2,200.0,<10%
00-0038627,Antoine Green,2023,DET,24.0,2.0,2,574,0.003484320557491289,1.2,0.6,201.0,<10%
00-0036620,Dee Eskridge,2023,SEA,26.0,4.0,1,547,0.0018281535648994515,0.5,0.125,202.0,<10%
00-0031868,Damiere Byrd,2023,ATL,30.0,1.0,2,508,0.003937007874015748,0.0,0.0,204.0,<10%
00-0032208,Phillip Dorsett,2023,DEN,30.0,2.0,3,477,0.006289308176100629,0.0,0.0,205.0,<10%
00-0035593,Juwann Winfree,2023,IND,27.0,1.0,1,546,0.0018315018315018315,0.0,0.0,208.0,<10%
00-0036133,James Proche,2023,CLE,27.0,10.0,5,597,0.008375209380234505,0.0,0.0,211.0,<10%
00-0036991,Amari Rodgers,2023,IND,24.0,1.0,2,546,0.003663003663003663,0.0,0.0,215.0,<10%
00-0037156,Irvin Charles,2023,NYJ,26.0,6.0,1,563,0.0017761989342806395,0.0,0.0,218.0,<10%
00-0038891,Shedrick Jackson,2023,CIN,24.0,2.0,1,592,0.0016891891891891893,0.0,0.0,220.0,<10%
00-0033292,Trent Taylor,2023,CHI,29.0,15.0,2,477,0.0041928721174004195,-0.2,-0.013333333333333334,223.0,<10%
00-0036900,Ja'Marr Chase,2024,CIN,24.0,17.0,175,628,0.2786624203821656,403.0,23.705882352941178,1.0,25-30%
00-0036322,Justin Jefferson,2024,MIN,25.0,17.0,154,517,0.2978723404255319,317.48,18.67529411764706,2.0,25-30%
00-0036963,Amon-Ra St. Brown,2024,DET,25.0,17.0,141,522,0.27011494252873564,316.18,18.598823529411764,3.0,25-30%
00-0039893,Brian Thomas Jr.,2024,JAX,22.0,17.0,133,522,0.2547892720306513,284.0,16.705882352941178,4.0,25-30%
00-0037238,Drake London,2024,ATL,23.0,17.0,158,539,0.29313543599257885,280.8,16.51764705882353,5.0,25-30%
00-0039337,Malik Nabers,2024,NYG,21.0,15.0,170,554,0.30685920577617326,273.6,18.240000000000002,6.0,30%+
00-0035659,Terry McLaurin,2024,WAS,29.0,17.0,117,504,0.23214285714285715,267.8,15.75294117647059,7.0,20-25%
00-0036358,CeeDee Lamb,2024,DAL,25.0,15.0,152,622,0.24437299035369775,263.40000000000003,17.560000000000002,8.0,20-25%
00-0038543,Jaxon Smith-Njigba,2024,SEA,22.0,17.0,137,569,0.24077328646748683,253.0,14.882352941176471,9.0,20-25%
00-0037740,Garrett Wilson,2024,NYJ,24.0,17.0,153,589,0.2597623089983022,251.9,14.81764705882353,10.0,25-30%
00-0031381,Davante Adams,2024,LV/NYJ,32.0,14.0,141,1181,0.11939034716342083,241.3,17.235714285714288,11.0,10-15%
00-0036407,Jerry Jeudy,2024,CLE,25.0,17.0,145,634,0.22870662460567823,240.9,14.170588235294119,12.0,20-25%
00-0039915,Ladd McConkey,2024,LAC,23.0,16.0,112,491,0.22810590631364563,240.9,15.05625,13.0,20-25%
00-0031408,Mike Evans,2024,TB,31.0,14.0,110,563,0.19538188277087035,240.4,17.17142857142857,14.0,15-20%
00-0034348,Courtland Sutton,2024,DEN,29.0,16.0,135,549,0.2459016393442623,240.3,15.01875,15.0,20-25%
00-0034827,DJ Moore,2024,CHI,27.0,17.0,140,526,0.2661596958174905,238.1,14.005882352941176,16.0,25-30%
00-0036410,Tee Higgins,2024,CIN,25.0,12.0,109,628,0.1735668789808917,222.1,18.508333333333333,17.0,15-20%
00-0033040,Tyreek Hill,2024,MIA,30.0,17.0,122,568,0.2147887323943662,218.2,12.835294117647058,18.0,20-25%
00-0034960,Jakobi Meyers,2024,LV,28.0,15.0,129,592,0.2179054054054054,218.0,14.533333333333333,19.0,20-25%
00-0035676,A.J. Brown,2024,PHI,27.0,13.0,97,418,0.23205741626794257,216.9,16.684615384615384,20.0,20-25%
00-0038994,Jordan Addison,2024,MIN,22.0,15.0,99,517,0.19148936170212766,212.5,14.166666666666666,21.0,15-20%
00-0037240,Jameson Williams,2024,DET,23.0,15.0,91,522,0.1743295019157088,212.2,14.146666666666667,22.0,15-20%
00-0036554,Nico Collins,2024,HOU,25.0,12.0,99,547,0.1809872029250457,210.6,17.55,23.0,15-20%
00-0036259,Jauan Jennings,2024,SF,27.0,15.0,113,513,0.2202729044834308,210.5,14.033333333333333,24.0,20-25%
00-0039064,Zay Flowers,2024,BAL,24.0,17.0,116,457,0.2538293216630197,209.5,12.323529411764707,25.0,25-30%
00-0039075,Puka Nacua,2024,LA,23.0,11.0,106,541,0.19593345656192238,206.6,18.78181818181818,26.0,15-20%
00-0036912,DeVonta Smith,2024,PHI,26.0,13.0,89,418,0.21291866028708134,199.4,15.338461538461539,27.0,20-25%
00-0034837,Calvin Ridley,2024,TEN,30.0,17.0,120,507,0.23668639053254437,199.20000000000002,11.71764705882353,28.0,20-25%
00-0039146,Jayden Reed,2024,GB,24.0,17.0,75,464,0.16163793103448276,197.0,11.588235294117647,29.0,15-20%
00-0039849,Marvin Harrison Jr.,2024,ARI,22.0,17.0,116,523,0.22179732313575526,196.5,11.558823529411764,30.0,20-25%
00-0036309,Darnell Mooney,2024,ATL,27.0,16.0,106,539,0.19666048237476808,193.2,12.075,31.0,15-20%
00-0035640,DK Metcalf,2024,SEA,27.0,15.0,108,569,0.18980667838312829,191.2,12.746666666666666,32.0,15-20%
00-0039894,Xavier Worthy,2024,KC,21.0,16.0,98,572,0.17132867132867133,187.2,11.7,33.0,15-20%
00-0030279,Keenan Allen,2024,CHI,32.0,15.0,121,526,0.2300380228136882,184.4,12.293333333333333,34.0,20-25%
00-0038997,Josh Downs,2024,IND,23.0,14.0,107,492,0.21747967479674796,183.5,13.107142857142858,35.0,20-25%
00-0038117,Wan'Dale Robinson,2024,NYG,23.0,17.0,140,554,0.2527075812274368,182.70000000000002,10.747058823529413,36.0,25-30%
00-0037261,Khalil Shakir,2024,BUF,24.0,15.0,100,495,0.20202020202020202,182.5,12.166666666666666,37.0,20-25%
00-0033908,Cooper Kupp,2024,LA,31.0,12.0,100,541,0.18484288354898337,175.0,14.583333333333334,38.0,15-20%
00-0038544,Quentin Johnston,2024,LAC,23.0,15.0,91,491,0.18533604887983707,174.70000000000002,11.646666666666668,39.0,15-20%
00-0036550,Rashod Bateman,2024,BAL,25.0,16.0,72,457,0.1575492341356674,174.60000000000002,10.912500000000001,40.0,15-20%
00-0036252,Michael Pittman,2024,IND,27.0,16.0,111,492,0.22560975609756098,165.8,10.3625,41.0,20-25%
00-0037247,George Pickens,2024,PIT,23.0,14.0,103,460,0.22391304347826088,164.4,11.742857142857144,42.0,20-25%
00-0037664,Alec Pierce,2024,IND,24.0,16.0,69,492,0.1402439024390244,161.4,10.0875,43.0,10-15%
00-0035719,Deebo Samuel Sr.,2024,SF,28.0,15.0,81,513,0.15789473684210525,155.6,10.373333333333333,44.0,15-20%
00-0037666,Jalen Tolbert,2024,DAL,25.0,17.0,79,622,0.1270096463022508,152.0,8.941176470588236,45.0,10-15%
00-0036613,Jaylen Waddle,2024,MIA,26.0,15.0,83,568,0.14612676056338028,149.6,9.973333333333333,46.0,10-15%
00-0038621,DeMario Douglas,2024,NE,24.0,16.0,87,500,0.174,147.7,9.23125,47.0,15-20%
00-0030564,DeAndre Hopkins,2024,KC/TEN,32.0,16.0,80,1079,0.07414272474513438,147.0,9.1875,48.0,<10%
00-0039919,Rome Odunze,2024,CHI,22.0,17.0,101,526,0.1920152091254753,144.9,8.523529411764706,49.0,15-20%
00-0034407,Ray-Ray McCloud,2024,ATL,28.0,17.0,87,539,0.1614100185528757,142.5,8.382352941176471,50.0,15-20%
00-0038977,Tank Dell,2024,HOU,25.0,14.0,81,547,0.1480804387568556,140.0,10.0,51.0,10-15%
00-0030035,Adam Thielen,2024,CAR,34.0,10.0,62,518,0.11969111969111969,139.5,13.95,52.0,10-15%
00-0033921,Chris Godwin Jr.,2024,TB,28.0,7.0,62,563,0.11012433392539965,137.8,19.685714285714287,53.0,10-15%
00-0036182,Nick Westbrook-Ikhine,2024,TEN,27.0,14.0,60,507,0.11834319526627218,135.7,9.692857142857141,54.0,10-15%
00-0039855,Jalen McMillan,2024,TB,23.0,13.0,58,563,0.10301953818827708,135.4,10.415384615384616,55.0,10-15%
00-0037816,Romeo Doubs,2024,GB,24.0,13.0,72,464,0.15517241379310345,132.1,10.161538461538461,56.0,15-20%
00-0038976,Marvin Mims Jr.,2024,DEN,22.0,17.0,52,549,0.0947176684881603,129.5,7.617647058823529,57.0,<10%
00-0038563,Tre Tucker,2024,LV,23.0,17.0,81,592,0.13682432432432431,129.3,7.605882352941177,58.0,10-15%
00-0034521,Allen Lazard,2024,NYJ,29.0,12.0,61,589,0.1035653650254669,126.0,10.5,59.0,10-15%
00-0039342,Xavier Legette,2024,CAR,23.0,15.0,84,518,0.16216216216216217,125.10000000000001,8.34,60.0,15-20%
00-0038559,Michael Wilson,2024,ARI,24.0,16.0,71,523,0.13575525812619502,124.5,7.78125,61.0,10-15%
00-0032775,Demarcus Robinson,2024,LA,30.0,17.0,64,541,0.11829944547134935,123.5,7.264705882352941,62.0,10-15%
00-0031544,Amari Cooper,2024,BUF/CLE,30.0,13.0,85,1129,0.07528786536758193,122.7,9.438461538461539,63.0,<10%
00-0031588,Stefon Diggs,2024,HOU,31.0,8.0,64,547,0.1170018281535649,121.92,15.24,64.0,10-15%
00-0038608,Kayshon Boutte,2024,NE,22.0,15.0,68,500,0.136,121.9,8.126666666666667,65.0,10-15%
00-0032211,Tyler Lockett,2024,SEA,32.0,17.0,74,569,0.13005272407732865,121.0,7.117647058823529,66.0,10-15%
00-0036980,Elijah Moore,2024,CLE,24.0,17.0,102,634,0.1608832807570978,120.9,7.111764705882353,67.0,15-20%
00-0037837,Calvin Austin III,2024,PIT,25.0,17.0,58,460,0.12608695652173912,120.8,7.105882352941176,68.0,10-15%
00-0038619,Andrei Iosivas,2024,CIN,25.0,17.0,61,628,0.09713375796178345,119.9,7.052941176470589,69.0,<10%
00-0035208,Olamide Zaccheaus,2024,WAS,27.0,16.0,64,504,0.12698412698412698,114.4,7.15,70.0,10-15%
00-0039901,Keon Coleman,2024,BUF,21.0,13.0,57,495,0.11515151515151516,111.5,8.576923076923077,71.0,10-15%
00-0038393,Dontayvion Wicks,2024,GB,23.0,17.0,76,464,0.16379310344827586,110.5,6.5,72.0,15-20%
00-0035535,Darius Slayton,2024,NYG,27.0,16.0,71,554,0.12815884476534295,110.0,6.875,73.0,10-15%
00-0036988,Josh Palmer,2024,LAC,25.0,15.0,65,491,0.13238289205702647,107.4,7.16,74.0,10-15%
00-0039424,Devaughn Vele,2024,DEN,27.0,13.0,55,549,0.10018214936247723,106.5,8.192307692307692,75.0,10-15%
00-0038124,Christian Watson,2024,GB,25.0,14.0,53,464,0.11422413793103449,105.3,7.521428571428571,76.0,10-15%
00-0037291,Jalen Nailor,2024,MIN,25.0,15.0,42,517,0.08123791102514506,105.0,7.0,77.0,<10%
00-0037801,KaVontae Turpin,2024,DAL,28.0,17.0,52,622,0.08360128617363344,104.2,6.129411764705883,78.0,<10%
00-0036849,Tutu Atwell,2024,LA,25.0,15.0,62,541,0.11460258780036968,98.9,6.593333333333334,79.0,10-15%
00-0033555,Mack Hollins,2024,BUF,31.0,17.0,50,495,0.10101010101010101,98.8,5.811764705882353,80.0,10-15%
00-0038606,Parker Washington,2024,JAX,22.0,14.0,51,522,0.09770114942528736,97.0,6.928571428571429,81.0,<10%
00-0039916,Ricky Pearsall,2024,SF,24.0,11.0,46,513,0.08966861598440545,93.5,8.5,82.0,<10%
00-0039491,Jalen Coker,2024,CAR,23.0,11.0,46,518,0.0888030888030888,92.56,8.414545454545454,83.0,<10%
00-0033375,Tim Patrick,2024,DET,31.0,15.0,44,522,0.0842911877394636,92.4,6.16,84.0,<10%
00-0035500,Greg Dortch,2024,ARI,26.0,17.0,50,523,0.09560229445506692,90.3,5.311764705882353,85.0,<10%
00-0035216,Diontae Johnson,2024,BAL/CAR/HOU,28.0,11.0,67,1522,0.04402102496714849,89.1,8.1,86.0,<10%
00-0033591,Noah Brown,2024,WAS,28.0,11.0,56,504,0.1111111111111111,86.3,7.845454545454545,87.0,10-15%
00-0033589,David Moore,2024,CAR,29.0,15.0,57,518,0.11003861003861004,85.10000000000001,5.673333333333334,88.0,10-15%
00-0034272,Marquez Valdes-Scantling,2024,BUF/NO,30.0,13.0,44,1012,0.043478260869565216,84.49999999999999,6.499999999999999,89.0,<10%
00-0037545,Rashid Shaheed,2024,NO,26.0,6.0,41,517,0.07930367504835589,81.8,13.633333333333333,90.0,<10%
00-0038979,Cedric Tillman,2024,CLE,24.0,9.0,49,634,0.07728706624605679,80.4,8.933333333333334,91.0,<10%
00-0032385,Sterling Shepard,2024,TB,31.0,13.0,51,563,0.0905861456483126,80.3,6.176923076923076,92.0,<10%
00-0033009,Tyler Boyd,2024,TEN,30.0,15.0,57,507,0.11242603550295859,78.3,5.22,93.0,10-15%
00-0037239,Chris Olave,2024,NO,24.0,8.0,44,517,0.0851063829787234,76.7,9.5875,94.0,<10%
00-0034775,Christian Kirk,2024,JAX,28.0,8.0,47,522,0.09003831417624521,70.9,8.8625,95.0,<10%
00-0031236,Brandin Cooks,2024,DAL,31.0,10.0,54,622,0.08681672025723473,69.6,6.959999999999999,96.0,<10%
00-0036626,Dyami Brown,2024,WAS,25.0,15.0,40,504,0.07936507936507936,67.4,4.493333333333334,97.0,<10%
00-0039868,Troy Franklin,2024,DEN,21.0,16.0,53,549,0.0965391621129326,67.1,4.19375,98.0,<10%
00-0033307,Kendrick Bourne,2024,NE,29.0,12.0,38,500,0.076,65.1,5.425,99.0,<10%
00-0039067,Rashee Rice,2024,KC,24.0,4.0,29,572,0.050699300699300696,64.9,16.225,100.0,<10%
00-0035406,Lil'Jordan Humphrey,2024,DEN,26.0,14.0,45,549,0.08196721311475409,64.3,4.5928571428571425,101.0,<10%
00-0033282,Curtis Samuel,2024,BUF,28.0,14.0,46,495,0.09292929292929293,63.7,4.55,102.0,<10%
00-0036415,Van Jefferson,2024,PIT,28.0,15.0,40,460,0.08695652173913043,63.6,4.24,103.0,<10%
00-0034386,Justin Watson,2024,KC,28.0,15.0,32,572,0.055944055944055944,62.9,4.193333333333333,104.0,<10%
00-0036261,Brandon Aiyuk,2024,SF,26.0,7.0,47,513,0.09161793372319688,62.400000000000006,8.914285714285715,105.0,<10%
00-0036427,Tyler Johnson,2024,LA,26.0,11.0,41,541,0.07578558225508318,61.1,5.554545454545455,106.0,<10%
00-0033536,Mike Williams,2024,NYJ/PIT,30.0,14.0,34,1049,0.032411820781696854,56.8,4.057142857142857,107.0,<10%
00-0039880,Malik Washington,2024,MIA,24.0,14.0,36,568,0.06338028169014084,56.8,4.057142857142857,108.0,<10%
00-0032464,Kalif Raymond,2024,DET,30.0,12.0,22,522,0.0421455938697318,56.5,4.708333333333333,109.0,<10%
00-0037614,John Metchie III,2024,HOU,24.0,10.0,37,547,0.06764168190127971,55.4,5.54,110.0,<10%
00-0036196,Gabe Davis,2024,JAX,25.0,10.0,42,522,0.08045977011494253,53.9,5.39,111.0,<10%
00-0039890,Adonai Mitchell,2024,IND,22.0,17.0,55,492,0.11178861788617886,53.76,3.1623529411764704,112.0,10-15%
00-0033857,JuJu Smith-Schuster,2024,KC,28.0,11.0,26,572,0.045454545454545456,53.1,4.827272727272727,113.0,<10%
00-0039751,Jordan Whittington,2024,LA,24.0,14.0,28,541,0.051756007393715345,52.5,3.75,114.0,<10%
00-0034418,Cedrick Wilson Jr.,2024,NO,29.0,13.0,27,517,0.05222437137330754,51.94,3.9953846153846153,115.0,<10%
00-0031549,Nelson Agholor,2024,BAL,31.0,13.0,29,457,0.06345733041575492,49.1,3.776923076923077,116.0,<10%
00-0036527,DJ Turner,2024,LV,27.0,12.0,29,592,0.048986486486486486,47.1,3.9250000000000003,117.0,<10%
00-0037741,Jahan Dotson,2024,PHI,24.0,14.0,33,418,0.07894736842105263,41.9,2.992857142857143,118.0,<10%
00-0038573,Derius Davis,2024,LAC,24.0,15.0,17,491,0.034623217922606926,40.1,2.6733333333333333,119.0,<10%
00-0033943,Josh Reynolds,2024,DEN/JAX,29.0,8.0,24,1071,0.022408963585434174,38.4,4.8,120.0,<10%
00-0030431,Robert Woods,2024,HOU,32.0,14.0,30,547,0.054844606946983544,38.3,2.7357142857142853,121.0,<10%
00-0038824,Ryan Miller,2024,TB,24.0,9.0,20,563,0.035523978685612786,36.8,4.088888888888889,122.0,<10%
00-0036630,Tylan Wallace,2024,BAL,25.0,12.0,12,457,0.0262582056892779,36.300000000000004,3.0250000000000004,123.0,<10%
00-0038640,Jalen Brooks,2024,DAL,24.0,12.0,30,622,0.04823151125401929,35.699999999999996,2.9749999999999996,124.0,<10%
